"src_port","fwd_seg_size_avg","pkt_len_max","bwd_pkt_len_max","pkt_len_std","subflow_bwd_pkts","idle_max","idle_std","active_min","init_bwd_win_byts","fwd_pkts_b_avg","totlen_fwd_pkts","flow_duration","subflow_fwd_pkts","fwd_pkt_len_mean","active_max","fwd_pkt_len_std","idle_mean","fwd_seg_size_min","fwd_pkts_s","protocol","tot_bwd_pkts","flow_iat_min","bwd_blk_rate_avg","ack_flag_cnt","subflow_bwd_byts","fwd_iat_max","bwd_psh_flags","fin_flag_cnt","bwd_byts_b_avg","fwd_iat_std","fwd_psh_flags","pkt_len_min","fwd_pkt_len_min","pkt_len_var","active_std","cwe_flag_count","rst_flag_cnt","bwd_urg_flags","fwd_iat_min","bwd_iat_std","fwd_header_len","tot_fwd_pkts","bwd_pkt_len_min","fwd_iat_mean","active_mean","psh_flag_cnt","bwd_pkts_b_avg","flow_byts_s","urg_flag_cnt","fwd_blk_rate_avg","fwd_act_data_pkts","init_fwd_win_byts","fwd_urg_flags","flow_iat_std","dst_port","bwd_iat_tot","idle_min","bwd_pkt_len_mean","flow_pkts_s","ece_flag_cnt","flow_iat_mean","syn_flag_cnt","fwd_byts_b_avg","bwd_iat_mean","down_up_ratio","bwd_pkt_len_std","flow_iat_max","subflow_fwd_byts","fwd_iat_tot","bwd_header_len","fwd_pkt_len_max","totlen_bwd_pkts","bwd_iat_max","bwd_iat_min","bwd_seg_size_avg","pkt_len_mean","pkt_size_avg","bwd_pkts_s"
0.62734416723888,0.00006389617919921875,0.0002574920654296875,0.0002574920654296875,0.00006729357062610693,0.0000095367431640625,1,0.6301052777777778,0,0,0.000003814697265625,0.0008945465087890625,1,0.0000133514404296875,0.00006389617919921875,0,0.000006468133910298603,1,0.00000762939453125,1.9243266368448156e-7,0.17,0.0000095367431640625,0.0000591278076171875,0,0,0.0016727447509765625,1,0,0.00392156862745098,0,1,0,0.00005817413330078125,0.00005817413330078125,0.004748397403293186,0,0,0,0,0.0000591278076171875,1,0.0001068115234375,0.0000133514404296875,0.00007343292236328125,1,0,0,0,0.000037002052188473164,0,0.0064866736638859775,0.0000133514404296875,0,0,1,0.0008087281605249104,1,1,0.00016727447509765626,3.298845663162541e-7,0,1,0,0.0001392364501953125,1,0.7142857142857143,0.0000676426073231016,1,0.0008945465087890625,1,0.0000762939453125,0.0000782012939453125,0.0016727447509765625,1,0.0017690658569335938,0.00016727447509765626,0.00010697046915690105,0.00010697046915690105,1.3745190263177254e-7
0.7814755474174105,0.00010689099629720052,0.001079559326171875,0.001079559326171875,0.00021777470533027789,0.000011444091796875,0,0,0,0.00048351287841796875,0,0.0012826919555664062,0.8879708333333334,0.000011444091796875,0.00010689099629720052,0,0.00011210201128698298,0,0.000019073486328125,0.0000035799761306208443,0.06,0.000011444091796875,0.0000247955322265625,0,0,0.0020685195922851562,0.3663930892944336,0,0.00392156862745098,0,0.13136409179376407,0,0.000049591064453125,0.000049591064453125,0.049729579024844706,0,0,0,0,0.0000247955322265625,0.14983944227824145,0.0002288818359375,0.000011444091796875,0.000049591064453125,0.2771459926258434,0,0,0,0.0010483363435834705,0,0,0.00000667572021484375,0.0278472900390625,0,0.15488705633983427,0.03390554665445945,1,0,0.0001723766326904297,0.0000071599522612416886,0,0.1325480834297512,0,0,0.2475371794267134,1,0.0002830911502358891,0.32648468017578125,0.0012826919555664062,1,0.0002288818359375,0.000469207763671875,0.0020685195922851562,0.36817073822021484,0.00011920928955078125,0.0001723766326904297,0.0001396338144938151,0.0001396338144938151,0.0000035799761306208443
0.5004654001678492,0.000080108642578125,0.0013713836669921875,0.0013713836669921875,0.00046309388830987377,0.000003814697265625,0,0,0,0,0,0.00048065185546875,0.1781011111111111,0.0000057220458984375,0.000080108642578125,0,0.00008558308243033773,0,0.000019073486328125,0.000008924465344962443,0.06,0.000003814697265625,0.00001049041748046875,0,0,0.0024881362915039062,0.1866312026977539,0,0.00392156862745098,0,0.08481479197818703,0,0.00003814697265625,0.00003814697265625,0.2248733615875244,0,0,0,0,0.00001049041748046875,0.10249516679083406,0.00011444091796875,0.0000057220458984375,0.00003814697265625,0.08522357940673828,0,0,0,0.0046303101031446815,0,0,9.5367431640625e-7,0.0612640380859375,0,0.08488581056305111,0.006759746700236515,0.4255094528198242,0,0.0006220340728759766,0.00001487410890827074,0,0.06794018215603298,0,0,0.14183648427327475,0.6666666666666666,0.000590714206935444,0.1861591339111328,0.00048065185546875,0.4261178970336914,0.0000762939453125,0.000270843505859375,0.0024881362915039062,0.2387704849243164,0.00003814697265625,0.0006220340728759766,0.00029687881469726564,0.00029687881469726564,0.000005949643563308296
0.562050812542916,0.000080108642578125,0.0013713836669921875,0.0013713836669921875,0.000463395688846013,0.000003814697265625,0,0,0,0,0,0.00048065185546875,0.16872527777777777,0.0000057220458984375,0.000080108642578125,0,0.00008558308243033773,0,0.000019073486328125,0.000009420385700024365,0.06,0.000003814697265625,0.0000152587890625,0,0,0.0024900436401367188,0.18735313415527344,0,0.00392156862745098,0,0.0887304001346362,0,0.00003814697265625,0.00003814697265625,0.22516655921936035,0,0,0,0,0.0000152587890625,0.09306394275866901,0.00011444091796875,0.0000057220458984375,0.00003814697265625,0.07819862365722656,0,0,0,0.0048907502425959825,0,0,9.5367431640625e-7,0.0612640380859375,0,0.08682521055130907,0.006759746700236515,0.39361000061035156,0,0.0006225109100341797,0.000015700642833373943,0,0.06436358557807074,0,0,0.13120333353678384,0.6666666666666666,0.0005910432160683164,0.1882791519165039,0.00048065185546875,0.3909931182861328,0.0000762939453125,0.000270843505859375,0.0024900436401367188,0.20618247985839844,0.00003910064697265625,0.0006225109100341797,0.0002970695495605469,0.0002970695495605469,0.0000062802571333495765
0.5621728847180896,0.000080108642578125,0.0013713836669921875,0.0013713836669921875,0.00046324472480643663,0.000003814697265625,0,0,0,0,0,0.00048065185546875,0.16895555555555555,0.0000057220458984375,0.000080108642578125,0,0.00008558308243033773,0,0.000019073486328125,0.00000940754619629998,0.06,0.000003814697265625,0.0000171661376953125,0,0,0.0024890899658203125,0.1914682388305664,0,0.00392156862745098,0,0.09228342658229356,0,0.00003814697265625,0.00003814697265625,0.2250198745727539,0,0,0,0,0.0000171661376953125,0.09184649748896556,0.00011444091796875,0.0000057220458984375,0.00003814697265625,0.07800216674804687,0,0,0,0.00488251647587969,0,0,9.5367431640625e-7,0.0612640380859375,0,0.08911285813540097,0.006759746700236515,0.3897132873535156,0,0.0006222724914550781,0.000015679243660499966,0,0.06445142957899305,0,0,0.12990442911783853,0.6666666666666666,0.0005908785900991996,0.1909008026123047,0.00048065185546875,0.3900108337402344,0.0000762939453125,0.000270843505859375,0.0024890899658203125,0.19827938079833984,0.00007534027099609375,0.0006222724914550781,0.00029697418212890623,0.00029697418212890623,0.000006271697464199987
0.6850080109864958,0.00007952176607572116,0.0013713836669921875,0.0013713836669921875,0.0004714982579025558,0.000011444091796875,0,0,0,0,0,0.001033782958984375,1,0.00001239776611328125,0.00007952176607572116,0,0.00006646578813690687,0,0.000019073486328125,6.475095410372919e-7,0.06,0.000011444091796875,-0.00001811981201171875,0.19683673583958933,0,0.006564140319824219,1,0,0.00392156862745098,0.0056667327880859375,1,0,0.00003814697265625,0.000049591064453125,0.23310956726074217,0,0,0,0,0.0000400543212890625,1,0.000247955322265625,0.00001239776611328125,0.00003814697265625,1,0,0,0.00000476837158203125,0.00039682373180339266,0,0,0.00000286102294921875,0.0612640380859375,0,1,0.006759746700236515,1,0,0.0005470116933186849,0.000001245210655840946,0,0.760826587677002,0,0,1,0.9230769230769231,0.0005871259685312133,1,0.001033782958984375,1,0.0002288818359375,0.00028133392333984375,0.006564140319824219,1,0.00010204315185546875,0.0005470116933186849,0.00030391693115234376,0.00030391693115234376,5.977011148036541e-7
0.6850385290302892,0.00013407071431477865,0.0013713836669921875,0.0013713836669921875,0.00048437649373415595,0.00001049041748046875,0,0,0,0.00047969818115234375,0,0.0016088485717773438,0.060263055555555556,0.000011444091796875,0.00013407071431477865,0,0.00018496957677273395,0,0.000019073486328125,0.00005275063401141753,0.06,0.00001049041748046875,0.00000286102294921875,0.22155580357688304,0,0.006827354431152344,0.06607913970947266,0,0.00392156862745098,0.0056667327880859375,0.01990721664303819,0,0.000049591064453125,0.000049591064453125,0.2460175173494451,0,0,0,0,0.00000286102294921875,0.030840160491293143,0.0002288818359375,0.000011444091796875,0.000049591064453125,0.0188087983564897,0,0,0.00000476837158203125,0.03888600903874996,0,0,0.00000286102294921875,0.0612640380859375,0,0.01365889998258135,0.006759746700236515,0.18306255340576172,0,0.0006206685846502131,0.00010110538185521694,0,0.00940439917824485,0,0,0.018306255340576172,0.9166666666666666,0.0005742039311807736,0.042011260986328125,0.0016088485717773438,0.20689678192138672,0.000209808349609375,0.0007038116455078125,0.006827354431152344,0.10520458221435547,0.00010776519775390625,0.0006206685846502131,0.00036679143490998643,0.00036679143490998643,0.000048354747843799404
0.6851606012054627,0.00007952176607572116,0.0013713836669921875,0.0013713836669921875,0.0004714982579025558,0.000011444091796875,0,0,0,0,0,0.001033782958984375,1,0.00001239776611328125,0.00007952176607572116,0,0.00006646578813690687,0,0.000019073486328125,6.481039993539357e-7,0.06,0.000011444091796875,0.00000286102294921875,0.22535324855189443,0,0.006564140319824219,1,0,0.00392156862745098,0.0056667327880859375,1,0,0.00003814697265625,0.000049591064453125,0.23310956726074217,0,0,0,0,0.00000286102294921875,1,0.000247955322265625,0.00001239776611328125,0.00003814697265625,1,0,0,0.00000476837158203125,0.0003971880432963696,0,0,0.00000286102294921875,0.0612640380859375,0,1,0.006759746700236515,1,0,0.0005470116933186849,0.0000012463538449114146,0,0.7601294914881388,0,0,1,0.9230769230769231,0.0005871259685312133,1,0.001033782958984375,1,0.0002288818359375,0.00028133392333984375,0.006564140319824219,1,0.00003528594970703125,0.0005470116933186849,0.00030391693115234376,0.00030391693115234376,5.98249845557479e-7
0.6851911192492561,0.00013399124145507812,0.0013713836669921875,0.0013713836669921875,0.0004843488994997431,0.00001049041748046875,0,0,0,0.00047969818115234375,0,0.0016078948974609375,0.10202722222222223,0.000011444091796875,0.00013399124145507812,0,0.0001847248113399858,0,0.000019073486328125,0.00003115751187557514,0.06,0.00001049041748046875,0.00000476837158203125,0.19704206641698033,0,0.00682830810546875,0.17020702362060547,0,0.00392156862745098,0.0056667327880859375,0.04806579135346987,0,0.000049591064453125,0.000049591064453125,0.24598948761736286,0,0,0,0,0.00010204315185546875,0.04604989213013981,0.0002288818359375,0.000011444091796875,0.000049591064453125,0.03184387900612571,0,0,0.00000476837158203125,0.02296827917094481,0,0,0.00000286102294921875,0.0612640380859375,0,0.030719727657636666,0.006759746700236515,0.32297801971435547,0,0.0006207552823153409,0.000059718564428185695,0,0.015921939503062855,0,0,0.032297801971435544,0.9166666666666666,0.0005741677354402961,0.1426095962524414,0.0016078948974609375,0.3502826690673828,0.000209808349609375,0.0007028579711914062,0.00682830810546875,0.1426095962524414,0.0001068115234375,0.0006207552823153409,0.00036679143490998643,0.00036679143490998643,0.000028561052552610548
0.6851911192492561,0.000049591064453125,0.000049591064453125,0.000049591064453125,0,0.000003814697265625,1,1,0,0.00048351287841796875,0,0.000049591064453125,1,9.5367431640625e-7,0.000049591064453125,0,0,1,0.000019073486328125,3.416485149250184e-8,0.06,0.000003814697265625,1,0,0,0.0001983642578125,0,0,0.00392156862745098,0,0,0,0.000049591064453125,0.000049591064453125,0,0,0,0,0,0,1,0.000019073486328125,9.5367431640625e-7,0.000049591064453125,0,0,0,0,0.000008882861388050477,0,0,0,0.0009555816650390625,0,1,0.03390554665445945,1,0.464795,0.000049591064453125,1.7082425746250919e-7,0,1,0,0,1,1,0,1,0.000049591064453125,0,0.0000762939453125,0.000049591064453125,0.0001983642578125,1,1,0.000049591064453125,0.000049591064453125,0.000049591064453125,1.3665940597000735e-7
0.8727244983596552,0.00009870529174804688,0.001079559326171875,0.001079559326171875,0.00021060241346192946,0.000011444091796875,0,0,0,0.00048351287841796875,0,0.0013818740844726562,0.2128172222222222,0.0000133514404296875,0.00009870529174804688,0,0.0001057053907829915,0,0.000019073486328125,0.000017426848325359397,0.06,0.000011444091796875,0.00002765655517578125,0,0,0.0020685195922851562,0.10749340057373047,0,0.00392156862745098,0,0.03866779378260027,0,0.000049591064453125,0.000049591064453125,0.04650788617557323,0,0,0,0,0.00002765655517578125,0.0376259262905909,0.00026702880859375,0.0000133514404296875,0.000049591064453125,0.05620384216308594,0,0,0,0.0045035955172250215,0,0,0.00000667572021484375,0.0612640380859375,0,0.03036999165823339,0.03390554665445945,0.6632566452026367,0,0.0001723766326904297,0.00003236414688995317,0,0.029225997924804688,0,0,0.060296058654785156,0.8571428571428571,0.0002830911502358891,0.0674734115600586,0.0013818740844726562,0.7306499481201172,0.0002288818359375,0.000469207763671875,0.0020685195922851562,0.1129159927368164,0.00011444091796875,0.0001723766326904297,0.00013270744910606972,0.00013270744910606972,0.00001493729856459377
0.7482108796826124,0.00007551366632634944,0.0013713836669921875,0.0013713836669921875,0.0005248996494052179,0.00000858306884765625,0,0,0,0,0,0.0008306503295898438,0.27283444444444443,0.00001049041748046875,0.00007551366632634944,0,0.00006967914592953501,0,0.000019073486328125,0.00001068048743485951,0.06,0.00000858306884765625,9.5367431640625e-7,1,0,0.006369590759277344,0.27033329010009766,0,0.00392156862745098,0.0059661865234375,0.10917543425042993,0,0.00003814697265625,0.00003814697265625,0.28890328407287597,0,0,0,0,9.5367431640625e-7,0.11643413481224071,0.000209808349609375,0.00001049041748046875,0.00003814697265625,0.07210245132446289,0,0,0.00000476837158203125,0.0073306981939263004,0,0,0.00000286102294921875,0.0612640380859375,0,0.09146114653313062,0.006759746700236515,0.7209501266479492,0,0.0007077323065863715,0.00001941906806338093,0,0.04930014359323602,0,0,0.09011876583099365,0.8181818181818182,0.0006216884533050747,0.2457284927368164,0.0008306503295898438,0.7210245132446289,0.000171661376953125,0.0002498626708984375,0.006369590759277344,0.2536649703979492,0.00003719329833984375,0.0007077323065863715,0.0003600120544433594,0.0003600120544433594,0.000008738580628521417
0.730083161669337,0.00008392333984375,0.00012969970703125,0,0.0000457763671875,0,0,0,0,0,0,0.0001678466796875,1,0.0000019073486328125,0.00008392333984375,0,0.0000457763671875,0,0.000019073486328125,4.304765551226374e-7,0.06,0,0,0,0,0,0,0,0.00392156862745098,0,0,0,0.00003814697265625,0.00003814697265625,0.002197265625,0,0,0,0,0,0,0.00003814697265625,0.0000019073486328125,0,0,0,0,0,0.00003788193685079209,0,0,9.5367431640625e-7,0.031240463256835938,0,0,0.03390554665445945,0,0,0,4.304765551226374e-7,0,0,0,0,0,0,0,0,0.0001678466796875,0,0,0.00012969970703125,0,0,0,0,0.00008392333984375,0.00008392333984375,0
0.8618905928130007,0.00005650520324707031,0.001079559326171875,0.001079559326171875,0.00033734830416210843,0.000003814697265625,0,0,0,0.0004863739013671875,0,0.00022602081298828125,0.1330647222222222,0.000003814697265625,0.00005650520324707031,0,0.000008186476093954753,0,0.000019073486328125,0.000007963328759448723,0.06,0.000003814697265625,0.00002384185791015625,0,0,0.0012750625610351562,0.23464202880859375,0,0.00392156862745098,0,0.10736286056281609,0,0.000049591064453125,0.000049591064453125,0.11933201551437378,0,0,0,0,0.00002384185791015625,0.1065707436057495,0.0000762939453125,0.000003814697265625,0.000049591064453125,0.15162944793701172,0,0,0,0.0031335698668430727,0,0,9.5367431640625e-7,0.0612640380859375,0,0.09797989605354084,0.03390554665445945,0.4566049575805664,0,0.00031876564025878906,0.000015926657518897446,0,0.06526306697300502,0,0,0.15220165252685547,1,0.0004394888733978087,0.22000980377197266,0.00022602081298828125,0.45488834381103516,0.0000762939453125,0.00006961822509765625,0.0012750625610351562,0.2346181869506836,0.0017156600952148438,0.00031876564025878906,0.0001876354217529297,0.0001876354217529297,0.000007963328759448723
0.5309529259174487,0.00021024183793501422,0.0013713836669921875,0.0013713836669921875,0.0005344201060975666,0.00001049041748046875,0,0,0,0.00006198883056640625,0,0.0023126602172851562,0.028926944444444446,0.00001049041748046875,0.00021024183793501422,0,0.0003768509859847597,0,0.000019073486328125,0.00010073669762398331,0.06,0.00001049041748046875,0,0,0,0.006694793701171875,0.0828094482421875,0,0.00392156862745098,0,0.024381486542820418,0,0.000049591064453125,0.000049591064453125,0.29947839098528395,0,0,0,0,0.00000476837158203125,0.024946614086740374,0.000209808349609375,0.00001049041748046875,0.000049591064453125,0.009931278228759766,0,0,0,0.08649619173259294,0,0,0.000003814697265625,0.0612640380859375,0,0.017496584289676976,0.006759746700236515,0.09777355194091797,0,0.0006086176091974431,0.00020147339524796663,0,0.004729180108933221,0,0,0.009777355194091796,1,0.0005914739270673861,0.0828094482421875,0.0023126602172851562,0.09931278228759766,0.000209808349609375,0.0013713836669921875,0.006694793701171875,0.08446979522705078,0,0.0006086176091974431,0.0004094297235662287,0.0004094297235662287,0.00010073669762398331
